file,type,line,frame
  125 |                 $pathValue(""movies['pulp-fiction']"", $error(""oops""))"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 123, 'column': 12, 'index': 3862}","  121 |
  122 |         setJSONGraphs(
> 123 |             getModel({ lru: lru, cache: cache, version: version++ }), [
      |            ^ Eager Test
  124 |             $jsonGraphEnvelope([
  125 |                 $pathValue(""movies['pulp-fiction']"", $error(""oops""))
  126 |             ])]"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 129, 'column': 15, 'index': 4066}","  127 |         )
  128 |
> 129 |         expect(strip(cache)).toEqual(strip({
      |               ^ Eager Test
  130 |             movies: { ""pulp-fiction"": $error(""oops"") }
  131 |         }));
  132 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 129, 'column': 37, 'index': 4088}","  127 |         )
  128 |
> 129 |         expect(strip(cache)).toEqual(strip({
      |                                     ^ Eager Test
  130 |             movies: { ""pulp-fiction"": $error(""oops"") }
  131 |         }));
  132 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 139, 'column': 8, 'index': 4317}","  137 |         var version = 0;
  138 |
> 139 |         setJSONGraphs(
      |        ^ Eager Test
  140 |             getModel({ lru: lru, cache: cache, version: version++ }), [
  141 |             $jsonGraphEnvelope([
  142 |                 $pathValue(""grid"", $ref(""grids['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 140, 'column': 12, 'index': 4344}","  138 |
  139 |         setJSONGraphs(
> 140 |             getModel({ lru: lru, cache: cache, version: version++ }), [
      |            ^ Eager Test
  141 |             $jsonGraphEnvelope([
  142 |                 $pathValue(""grid"", $ref(""grids['id']"")),
  143 |                 $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 149, 'column': 8, 'index': 4750}","  147 |         );
  148 |
> 149 |         setJSONGraphs(
      |        ^ Eager Test
  150 |             getModel({ lru: lru, cache: cache, version: version++ }), [{
  151 |                 paths: [[""grid"", 0, 0, null]],
  152 |                 jsonGraph: $jsonGraph(["
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 150, 'column': 12, 'index': 4777}","  148 |
  149 |         setJSONGraphs(
> 150 |             getModel({ lru: lru, cache: cache, version: version++ }), [{
      |            ^ Eager Test
  151 |                 paths: [[""grid"", 0, 0, null]],
  152 |                 jsonGraph: $jsonGraph([
  153 |                     $pathValue(""movies['pulp-fiction']"", $error(""oops""))"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 158, 'column': 15, 'index': 5059}","  156 |         );
  157 |
> 158 |         expect(strip(cache)).toEqual(strip({
      |               ^ Eager Test
  159 |             grid: $ref(""grids['id']""),
  160 |             grids: { id: { 0: $ref(""lists['id']"") } },
  161 |             lists: { id: { 0: $ref(""movies['pulp-fiction']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Eager Test,"{'line': 158, 'column': 37, 'index': 5081}","  156 |         );
  157 |
> 158 |         expect(strip(cache)).toEqual(strip({
      |                                     ^ Eager Test
  159 |             grid: $ref(""grids['id']""),
  160 |             grids: { id: { 0: $ref(""lists['id']"") } },
  161 |             lists: { id: { 0: $ref(""movies['pulp-fiction']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 17, 'column': 8, 'index': 739}","  15 | describe(""a primitive over a branch"", function() {
  16 |     it('should allow null at end of path.', function() {
> 17 |         var model = new Model();
     |        ^ Global Variable
  18 |         setJSONGraphs(
  19 |             model,
  20 |             [{"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 33, 'column': 8, 'index': 1129}","  31 |
  32 |     it('should throw an error if null is in middle of path.', function() {
> 33 |         var model = new Model();
     |        ^ Global Variable
  34 |         expect(() => 
  35 |             setJSONGraphs(
  36 |                 model,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 52, 'column': 8, 'index': 1636}","  50 |
  51 |     it(""directly"", function() {
> 52 |         var lru = {};
     |        ^ Global Variable
  53 |         var cache = {};
  54 |         var version = 0;
  55 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 53, 'column': 8, 'index': 1658}","  51 |     it(""directly"", function() {
  52 |         var lru = {};
> 53 |         var cache = {};
     |        ^ Global Variable
  54 |         var version = 0;
  55 |
  56 |         setJSONGraphs("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 54, 'column': 8, 'index': 1682}","  52 |         var lru = {};
  53 |         var cache = {};
> 54 |         var version = 0;
     |        ^ Global Variable
  55 |
  56 |         setJSONGraphs(
  57 |             getModel({ lru: lru, cache: cache, version: version++ }), ["
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 76, 'column': 8, 'index': 2356}","  74 |
  75 |     it(""through a reference with a null last key"", function() {
> 76 |         var lru = {};
     |        ^ Global Variable
  77 |         var cache = {};
  78 |         var version = 0;
  79 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 77, 'column': 8, 'index': 2378}","  75 |     it(""through a reference with a null last key"", function() {
  76 |         var lru = {};
> 77 |         var cache = {};
     |        ^ Global Variable
  78 |         var version = 0;
  79 |
  80 |         setJSONGraphs("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 78, 'column': 8, 'index': 2402}","  76 |         var lru = {};
  77 |         var cache = {};
> 78 |         var version = 0;
     |        ^ Global Variable
  79 |
  80 |         setJSONGraphs(
  81 |             getModel({ lru: lru, cache: cache, version: version++ }), ["
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 111, 'column': 8, 'index': 3541}","  109 |
  110 |     it(""directly"", function() {
> 111 |         var lru = {};
      |        ^ Global Variable
  112 |         var cache = {};
  113 |         var version = 0;
  114 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 112, 'column': 8, 'index': 3563}","  110 |     it(""directly"", function() {
  111 |         var lru = {};
> 112 |         var cache = {};
      |        ^ Global Variable
  113 |         var version = 0;
  114 |
  115 |         setJSONGraphs("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 113, 'column': 8, 'index': 3587}","  111 |         var lru = {};
  112 |         var cache = {};
> 113 |         var version = 0;
      |        ^ Global Variable
  114 |
  115 |         setJSONGraphs(
  116 |             getModel({ cache: cache, version: version++ }), ["
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 135, 'column': 8, 'index': 4245}","  133 |
  134 |     it(""through a reference with a null last key"", function() {
> 135 |         var lru = {};
      |        ^ Global Variable
  136 |         var cache = {};
  137 |         var version = 0;
  138 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 136, 'column': 8, 'index': 4267}","  134 |     it(""through a reference with a null last key"", function() {
  135 |         var lru = {};
> 136 |         var cache = {};
      |        ^ Global Variable
  137 |         var version = 0;
  138 |
  139 |         setJSONGraphs("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Global Variable,"{'line': 137, 'column': 8, 'index': 4291}","  135 |         var lru = {};
  136 |         var cache = {};
> 137 |         var version = 0;
      |        ^ Global Variable
  138 |
  139 |         setJSONGraphs(
  140 |             getModel({ lru: lru, cache: cache, version: version++ }), ["
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 18, 'column': 8, 'index': 772}","  16 |     it('should allow null at end of path.', function() {
  17 |         var model = new Model();
> 18 |         setJSONGraphs(
     |        ^ Lazy Test
  19 |             model,
  20 |             [{
  21 |                 jsonGraph: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 35, 'column': 12, 'index': 1188}","  33 |         var model = new Model();
  34 |         expect(() => 
> 35 |             setJSONGraphs(
     |            ^ Lazy Test
  36 |                 model,
  37 |                 [{
  38 |                     jsonGraph: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 56, 'column': 8, 'index': 1708}","  54 |         var version = 0;
  55 |
> 56 |         setJSONGraphs(
     |        ^ Lazy Test
  57 |             getModel({ lru: lru, cache: cache, version: version++ }), [
  58 |             $jsonGraphEnvelope([
  59 |                 $pathValue(""movies['pulp-fiction'].title"", ""Pulp Fiction"")"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 57, 'column': 12, 'index': 1735}","  55 |
  56 |         setJSONGraphs(
> 57 |             getModel({ lru: lru, cache: cache, version: version++ }), [
     |            ^ Lazy Test
  58 |             $jsonGraphEnvelope([
  59 |                 $pathValue(""movies['pulp-fiction'].title"", ""Pulp Fiction"")
  60 |             ])]"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 70, 'column': 15, 'index': 2170}","  68 |         )
  69 |
> 70 |         expect(strip(cache)).toEqual(strip({
     |               ^ Lazy Test
  71 |             movies: { ""pulp-fiction"": $atom(""Pulp Fiction"") }
  72 |         }));
  73 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 80, 'column': 8, 'index': 2428}","  78 |         var version = 0;
  79 |
> 80 |         setJSONGraphs(
     |        ^ Lazy Test
  81 |             getModel({ lru: lru, cache: cache, version: version++ }), [
  82 |             $jsonGraphEnvelope([
  83 |                 $pathValue(""grid"", $ref(""grids['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 81, 'column': 12, 'index': 2455}","  79 |
  80 |         setJSONGraphs(
> 81 |             getModel({ lru: lru, cache: cache, version: version++ }), [
     |            ^ Lazy Test
  82 |             $jsonGraphEnvelope([
  83 |                 $pathValue(""grid"", $ref(""grids['id']"")),
  84 |                 $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 99, 'column': 15, 'index': 3170}","   97 |         );
   98 |
>  99 |         expect(strip(cache)).toEqual(strip({
      |               ^ Lazy Test
  100 |             grid: $ref(""grids['id']""),
  101 |             grids: { id: { 0: $ref(""lists['id']"") } },
  102 |             lists: { id: { 0: $ref(""movies['pulp-fiction']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 115, 'column': 8, 'index': 3613}","  113 |         var version = 0;
  114 |
> 115 |         setJSONGraphs(
      |        ^ Lazy Test
  116 |             getModel({ cache: cache, version: version++ }), [
  117 |             $jsonGraphEnvelope([
  118 |                 $pathValue(""movies['pulp-fiction'].title"", ""Pulp Fiction""),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/jsonGraphs/branch.spec.js,Lazy Test,"{'line': 116, 'column': 12, 'index': 3640}","  114 |
