file,type,smells,frame
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/assets/test_asset_reference.js,Global Variable,"{'line': 2, 'column': 4, 'index': 48}","  1 | describe('pc.AssetReference', function () {
  714 |
> 715 |         var c2 = new pc.Entity();
      |        ^ Global Variable
  716 |         c2.addComponent('script', {
  717 |             ""enabled"": true,
  718 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 735, 'column': 8, 'index': 23284}","  733 |         e.addChild(c2);
  734 |
> 735 |         var c3 = new pc.Entity();
      |        ^ Global Variable
  736 |         c3.addComponent('script', {
  737 |             ""enabled"": true,
  738 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 761, 'column': 8, 'index': 23947}","  759 |
  760 |         expect(window.initializeCalls.length).to.equal(16);
> 761 |         var idx = -1;
      |        ^ Global Variable
  762 |         checkInitCall(e, ++idx, 'initialize scriptA');
  763 |         checkInitCall(e, ++idx, 'initialize scriptB');
  764 |         checkInitCall(c1, ++idx, 'initialize scriptA');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 782, 'column': 8, 'index': 25007}","  780 |
  781 |     it(""postInitialize is called for entities that are cloned in another postInitialize"", function () {
> 782 |         var src = new pc.Entity();
      |        ^ Global Variable
  783 |         src.enabled = false;
  784 |         src.addComponent('script', {
  785 |             ""enabled"": true,"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 800, 'column': 8, 'index': 25458}","  798 |         app.root.addChild(src);
  799 |
> 800 |         var e = new pc.Entity();
      |        ^ Global Variable
  801 |         e.addComponent('script', {
  802 |             ""enabled"": true,
  803 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 822, 'column': 8, 'index': 26050}","  820 |
  821 |     it(""script attributes are initialized for enabled entity"", function () {
> 822 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  823 |         app.root.addChild(e2);
  824 |
  825 |         expect(e2).to.exist;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 827, 'column': 8, 'index': 26146}","  825 |         expect(e2).to.exist;
  826 |
> 827 |         var e = new pc.Entity();
      |        ^ Global Variable
  828 |         e.addComponent('script', {
  829 |             ""enabled"": true,
  830 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 851, 'column': 8, 'index': 26839}","  849 |
  850 |     it(""script attributes are initialized with disabled entity"", function () {
> 851 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  852 |         app.root.addChild(e2);
  853 |         expect(e2).to.exist;
  854 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 855, 'column': 8, 'index': 26934}","  853 |         expect(e2).to.exist;
  854 |
> 855 |         var e = new pc.Entity();
      |        ^ Global Variable
  856 |         e.enabled = false;
  857 |         e.addComponent('script', {
  858 |             ""enabled"": true,"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 879, 'column': 8, 'index': 27662}","  877 |
  878 |     it(""script attributes are initialized for disabled script component"", function () {
> 879 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  880 |         app.root.addChild(e2);
  881 |         expect(e2).to.exist;
  882 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 883, 'column': 8, 'index': 27757}","  881 |         expect(e2).to.exist;
  882 |
> 883 |         var e = new pc.Entity();
      |        ^ Global Variable
  884 |         e.addComponent('script', {
  885 |             ""enabled"": false,
  886 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 905, 'column': 8, 'index': 28457}","  903 |
  904 |     it(""script attributes are initialized for disabled script instance"", function () {
> 905 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  906 |         app.root.addChild(e2);
  907 |         expect(e2).to.exist;
  908 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 909, 'column': 8, 'index': 28552}","  907 |         expect(e2).to.exist;
  908 |
> 909 |         var e = new pc.Entity();
      |        ^ Global Variable
  910 |         e.addComponent('script', {
  911 |             ""enabled"": true,
  912 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 931, 'column': 8, 'index': 29251}","  929 |
  930 |     it(""script attributes are initialized when cloning enabled entity"", function () {
> 931 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  932 |         app.root.addChild(e2);
  933 |         expect(e2).to.exist;
  934 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 935, 'column': 8, 'index': 29346}","  933 |         expect(e2).to.exist;
  934 |
> 935 |         var e = new pc.Entity();
      |        ^ Global Variable
  936 |         e.addComponent('script', {
  937 |             ""enabled"": true,
  938 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 953, 'column': 8, 'index': 29809}","  951 |         app.root.addChild(e);
  952 |
> 953 |         var clone = e.clone();
      |        ^ Global Variable
  954 |         app.root.addChild(clone);
  955 |
  956 |         expect(clone.script.scriptWithAttributes.attribute1).to.equal(e2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 961, 'column': 8, 'index': 30120}","  959 |
  960 |     it(""script attributes are initialized when cloning disabled entity"", function () {
> 961 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  962 |         app.root.addChild(e2);
  963 |         expect(e2).to.exist;
  964 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 965, 'column': 8, 'index': 30215}","  963 |         expect(e2).to.exist;
  964 |
> 965 |         var e = new pc.Entity();
      |        ^ Global Variable
  966 |         e.enabled = false;
  967 |         e.addComponent('script', {
  968 |             ""enabled"": true,"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 984, 'column': 8, 'index': 30705}","  982 |         app.root.addChild(e);
  983 |
> 984 |         var clone = e.clone();
      |        ^ Global Variable
  985 |         app.root.addChild(clone);
  986 |
  987 |         expect(clone.script.scriptWithAttributes.attribute1).to.equal(e2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 992, 'column': 8, 'index': 31026}","  990 |
  991 |     it(""script attributes are initialized when cloning disabled script component"", function () {
> 992 |         var e2 = new pc.Entity();
      |        ^ Global Variable
  993 |         app.root.addChild(e2);
  994 |         expect(e2).to.exist;
  995 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 996, 'column': 8, 'index': 31121}","  994 |         expect(e2).to.exist;
  995 |
> 996 |         var e = new pc.Entity();
      |        ^ Global Variable
  997 |         e.addComponent('script', {
  998 |             ""enabled"": false,
  999 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1014, 'column': 8, 'index': 31585}","  1012 |         app.root.addChild(e);
  1013 |
> 1014 |         var clone = e.clone();
       |        ^ Global Variable
  1015 |         app.root.addChild(clone);
  1016 |
  1017 |         expect(clone.script.scriptWithAttributes.attribute1).to.equal(e2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1022, 'column': 8, 'index': 31905}","  1020 |
  1021 |     it(""script attributes are initialized when cloning disabled script instance"", function () {
> 1022 |         var e2 = new pc.Entity();
       |        ^ Global Variable
  1023 |         app.root.addChild(e2);
  1024 |         expect(e2).to.exist;
  1025 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1026, 'column': 8, 'index': 32000}","  1024 |         expect(e2).to.exist;
  1025 |
> 1026 |         var e = new pc.Entity();
       |        ^ Global Variable
  1027 |         e.addComponent('script', {
  1028 |             ""enabled"": true,
  1029 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1044, 'column': 8, 'index': 32464}","  1042 |         app.root.addChild(e);
  1043 |
> 1044 |         var clone = e.clone();
       |        ^ Global Variable
  1045 |         app.root.addChild(clone);
  1046 |
  1047 |         expect(clone.script.scriptWithAttributes.attribute1).to.equal(e2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1053, 'column': 8, 'index': 32785}","  1051 |
  1052 |     it(""script attributes are initialized when loading scene for enabled entity"", function () {
> 1053 |         var a = app.root.findByName('EnabledEntity');
       |        ^ Global Variable
  1054 |         expect(a).to.exist;
  1055 |
  1056 |         var b = app.root.findByName('ReferencedEntity');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1056, 'column': 8, 'index': 32868}","  1054 |         expect(a).to.exist;
  1055 |
> 1056 |         var b = app.root.findByName('ReferencedEntity');
       |        ^ Global Variable
  1057 |         expect(b).to.exist;
  1058 |
  1059 |         expect(a.script.scriptWithAttributes.attribute1).to.equal(b);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1064, 'column': 8, 'index': 33200}","  1062 |
  1063 |     it(""script attributes are initialized when loading scene for disabled entity"", function () {
> 1064 |         var a = app.root.findByName('DisabledEntity');
       |        ^ Global Variable
  1065 |
  1066 |         var b = app.root.findByName('ReferencedEntity');
  1067 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1066, 'column': 8, 'index': 33256}","  1064 |         var a = app.root.findByName('DisabledEntity');
  1065 |
> 1066 |         var b = app.root.findByName('ReferencedEntity');
       |        ^ Global Variable
  1067 |
  1068 |         expect(a).to.exist;
  1069 |         expect(b).to.exist;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1076, 'column': 8, 'index': 33627}","  1074 |
  1075 |     it(""script attributes are initialized when loading scene for disabled script component"", function () {
> 1076 |         var a = app.root.findByName('DisabledScriptComponent');
       |        ^ Global Variable
  1077 |         expect(a).to.exist;
  1078 |
  1079 |         var b = app.root.findByName('ReferencedEntity');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1079, 'column': 8, 'index': 33720}","  1077 |         expect(a).to.exist;
  1078 |
> 1079 |         var b = app.root.findByName('ReferencedEntity');
       |        ^ Global Variable
  1080 |         expect(b).to.exist;
  1081 |
  1082 |         expect(a.script.scriptWithAttributes.attribute1).to.equal(b);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1087, 'column': 8, 'index': 34061}","  1085 |
  1086 |     it(""script attributes are initialized when loading scene for disabled script instance"", function () {
> 1087 |         var a = app.root.findByName('DisabledScriptInstance');
       |        ^ Global Variable
  1088 |         expect(a).to.exist;
  1089 |
  1090 |         var b = app.root.findByName('ReferencedEntity');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1090, 'column': 8, 'index': 34153}","  1088 |         expect(a).to.exist;
  1089 |
> 1090 |         var b = app.root.findByName('ReferencedEntity');
       |        ^ Global Variable
  1091 |         expect(b).to.exist;
  1092 |
  1093 |         expect(a.script.scriptWithAttributes.attribute1).to.equal(b);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1104, 'column': 8, 'index': 34665}","  1102 |
  1103 |         // verify entities are not there anymore
> 1104 |         var names = ['EnabledEntity', 'DisabledEntity', 'DisabledScriptComponent', 'DisabledScriptInstance'];
       |        ^ Global Variable
  1105 |         names.forEach(function (name) {
  1106 |             expect(app.root.findByName(name)).to.not.exist;
  1107 |         })"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1116, 'column': 12, 'index': 35153}","  1114 |             })
  1115 |
> 1116 |             var referenced = app.root.findByName('ReferencedEntity');
       |            ^ Global Variable
  1117 |
  1118 |             // verify script attributes are initialized
  1119 |             names.forEach(function (name) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1120, 'column': 16, 'index': 35328}","  1118 |             // verify script attributes are initialized
  1119 |             names.forEach(function (name) {
> 1120 |                 var e = app.root.findByName(name);
       |                ^ Global Variable
  1121 |                 expect(e.script).to.exist;
  1122 |                 expect(e.script.scriptWithAttributes.attribute1).to.equal(referenced);
  1123 |                 expect(e.script.scriptWithAttributes.attribute2).to.equal(2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1131, 'column': 8, 'index': 35710}","  1129 |
  1130 |     it('json script attributes are initialized correctly', function () {
> 1131 |         var e = new pc.Entity();
       |        ^ Global Variable
  1132 |         e.addComponent('script', {
  1133 |             ""enabled"": true,
  1134 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1177, 'column': 8, 'index': 37604}","  1175 |
  1176 |     it('json script attributes are cloned correctly', function () {
> 1177 |         var e = new pc.Entity();
       |        ^ Global Variable
  1178 |         var child = new pc.Entity('child');
  1179 |         e.addChild(child);
  1180 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1178, 'column': 8, 'index': 37637}","  1176 |     it('json script attributes are cloned correctly', function () {
  1177 |         var e = new pc.Entity();
> 1178 |         var child = new pc.Entity('child');
       |        ^ Global Variable
  1179 |         e.addChild(child);
  1180 |
  1181 |         e.addComponent('script', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1205, 'column': 8, 'index': 38425}","  1203 |         app.root.addChild(e);
  1204 |
> 1205 |         var e2 = e.clone();
       |        ^ Global Variable
  1206 |         app.root.addChild(e2);
  1207 |
  1208 |         expect(e2.script.scriptWithAttributes.attribute3).to.be.an('object');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1216, 'column': 8, 'index': 39015}","  1214 |         expect(e2.script.scriptWithAttributes.attribute4).to.not.equal(e.script.scriptWithAttributes.attribute4);
  1215 |
> 1216 |         var clonedChild = e2.findByName('child');
       |        ^ Global Variable
  1217 |         expect(clonedChild).to.not.equal(null);
  1218 |
  1219 |         // check for 'true' instead of perform actual equals test because when it's false it's terribly slow"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1243, 'column': 8, 'index': 40288}","  1241 |
  1242 |     it('default values work for script attributes', function () {
> 1243 |         var e = new pc.Entity();
       |        ^ Global Variable
  1244 |         e.addComponent('script');
  1245 |         e.script.create('scriptWithAttributes');
  1246 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1256, 'column': 8, 'index': 40753}","  1254 |
  1255 |     it('default values work for partially initialized script attributes', function () {
> 1256 |         var e = new pc.Entity();
       |        ^ Global Variable
  1257 |         e.addComponent('script');
  1258 |         e.script.create('scriptWithAttributes', {
  1259 |             attributes: {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1275, 'column': 8, 'index': 41401}","  1273 |
  1274 |     it('enable is fired when entity becomes enabled', function () {
> 1275 |         var e = new pc.Entity();
       |        ^ Global Variable
  1276 |         e.addComponent('script', {
  1277 |             ""enabled"": true,
  1278 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1309, 'column': 8, 'index': 42397}","  1307 |
  1308 |     it('disable is fired when entity becomes disabled', function () {
> 1309 |         var e = new pc.Entity();
       |        ^ Global Variable
  1310 |         e.addComponent('script', {
  1311 |             ""enabled"": true,
  1312 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1337, 'column': 8, 'index': 43212}","  1335 |
  1336 |     it('enable is fired when script component becomes enabled', function () {
> 1337 |         var e = new pc.Entity();
       |        ^ Global Variable
  1338 |         e.addComponent('script', {
  1339 |             ""enabled"": true,
  1340 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1367, 'column': 8, 'index': 44067}","  1365 |
  1366 |     it('enable is not fired if script component started disabled', function () {
> 1367 |         var e = new pc.Entity();
       |        ^ Global Variable
  1368 |         e.addComponent('script', {
  1369 |             ""enabled"": false,
  1370 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1391, 'column': 8, 'index': 44721}","  1389 |
  1390 |     it('disable is fired when script component becomes disabled', function () {
> 1391 |         var e = new pc.Entity();
       |        ^ Global Variable
  1392 |         e.addComponent('script', {
  1393 |             ""enabled"": true,
  1394 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1420, 'column': 8, 'index': 45586}","  1418 |
  1419 |     it('if entity is disabled in initialize call and enabled later, postInitialize is called only later', function () {
> 1420 |         var e = new pc.Entity();
       |        ^ Global Variable
  1421 |         e.addComponent('script', {
  1422 |             ""enabled"": true,
  1423 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1457, 'column': 8, 'index': 46712}","  1455 |
  1456 |     it('if script component is disabled in initialize call and enabled later, postInitialize is called only later', function () {
> 1457 |         var e = new pc.Entity();
       |        ^ Global Variable
  1458 |         e.addComponent('script', {
  1459 |             ""enabled"": true,
  1460 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1494, 'column': 8, 'index': 47853}","  1492 |
  1493 |     it('if script instance is disabled in initialize call and enabled later, postInitialize is called only later', function () {
> 1494 |         var e = new pc.Entity();
       |        ^ Global Variable
  1495 |         e.addComponent('script', {
  1496 |             ""enabled"": true,
  1497 |             ""order"": ["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1531, 'column': 8, 'index': 48989}","  1529 |
  1530 |     it('initialize and postInitialize are called if script is added to the script registry later', function (done) {
> 1531 |         var e = new pc.Entity();
       |        ^ Global Variable
  1532 |         e.addComponent('script', {
  1533 |             ""enabled"": true,
  1534 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1547, 'column': 8, 'index': 49392}","  1545 |         expect(window.initializeCalls.length).to.equal(0);
  1546 |
> 1547 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1548 |         app.scripts.on('add:loadedLater', function () {
  1549 |             setTimeout(function () {
  1550 |                 expect(window.initializeCalls.length).to.equal(2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1561, 'column': 8, 'index': 49937}","  1559 |
  1560 |     it('initialize and postInitialize are called if script is added to the script registry later', function (done) {
> 1561 |         var e = new pc.Entity();
       |        ^ Global Variable
  1562 |         e.addComponent('script', {
  1563 |             ""enabled"": true,
  1564 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1577, 'column': 8, 'index': 50340}","  1575 |         expect(window.initializeCalls.length).to.equal(0);
  1576 |
> 1577 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1578 |         app.scripts.on('add:loadedLater', function () {
  1579 |             setTimeout(function () {
  1580 |                 expect(window.initializeCalls.length).to.equal(2);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1591, 'column': 8, 'index': 50944}","  1589 |
  1590 |     it('if entity is disabled in initialize call of script that is added to the registry later, postInitialize is called only when it becomes enabled again', function (done) {
> 1591 |         var e = new pc.Entity();
       |        ^ Global Variable
  1592 |         e.addComponent('script', {
  1593 |             ""enabled"": true,
  1594 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1609, 'column': 8, 'index': 51414}","  1607 |         expect(window.initializeCalls.length).to.equal(0);
  1608 |
> 1609 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1610 |         app.scripts.on('add:loadedLater', function () {
  1611 |             setTimeout(function () {
  1612 |                 expect(window.initializeCalls.length).to.equal(1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1627, 'column': 8, 'index': 52181}","  1625 |
  1626 |     it('if script component is disabled in initialize call of script that is added to the registry later, postInitialize is called only when it becomes enabled again', function (done) {
> 1627 |         var e = new pc.Entity();
       |        ^ Global Variable
  1628 |         e.addComponent('script', {
  1629 |             ""enabled"": true,
  1630 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1645, 'column': 8, 'index': 52660}","  1643 |         expect(window.initializeCalls.length).to.equal(0);
  1644 |
> 1645 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1646 |         app.scripts.on('add:loadedLater', function () {
  1647 |             setTimeout(function () {
  1648 |                 expect(window.initializeCalls.length).to.equal(1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1663, 'column': 8, 'index': 53433}","  1661 |
  1662 |     it('if script instance is disabled in initialize call of script that is added to the registry later, postInitialize is called only when it becomes enabled again', function (done) {
> 1663 |         var e = new pc.Entity();
       |        ^ Global Variable
  1664 |         e.addComponent('script', {
  1665 |             ""enabled"": true,
  1666 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1681, 'column': 8, 'index': 53911}","  1679 |         expect(window.initializeCalls.length).to.equal(0);
  1680 |
> 1681 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1682 |         app.scripts.on('add:loadedLater', function () {
  1683 |             setTimeout(function () {
  1684 |                 expect(window.initializeCalls.length).to.equal(1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1700, 'column': 8, 'index': 54617}","  1698 |
  1699 |     it('script attributes are initialized when script is added to the registry later', function (done) {
> 1700 |         var e = new pc.Entity();
       |        ^ Global Variable
  1701 |         e.addComponent('script', {
  1702 |             ""enabled"": true,
  1703 |             ""order"": [""loadedLater""],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1720, 'column': 8, 'index': 55191}","  1718 |         expect(e.script.loadedLater).to.not.exist;
  1719 |
> 1720 |         var asset = app.assets.get(7);
       |        ^ Global Variable
  1721 |         app.scripts.on('add:loadedLater', function () {
  1722 |             setTimeout(function () {
  1723 |                 expect(e.script.loadedLater).to.exist;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1735, 'column': 8, 'index': 55824}","  1733 |
  1734 |     it('destroying entity during update stops updating the rest of the entity\'s scripts', function () {
> 1735 |         var e = new pc.Entity();
       |        ^ Global Variable
  1736 |         e.addComponent('script', {
  1737 |             enabled: true,
  1738 |             order: ['scriptA', 'destroyer', 'scriptB'],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1771, 'column': 8, 'index': 56943}","  1769 |         checkInitCall(e, 1, 'update destroyer');
  1770 |
> 1771 |         var updatesFound = 0;
       |        ^ Global Variable
  1772 |         for (var i = 2; i < window.initializeCalls.length; i++) {
  1773 |             if (window.initializeCalls[i].indexOf('update') >= 0) {
  1774 |                 updatesFound++;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1772, 'column': 13, 'index': 56978}","  1770 |
  1771 |         var updatesFound = 0;
> 1772 |         for (var i = 2; i < window.initializeCalls.length; i++) {
       |             ^ Global Variable
  1773 |             if (window.initializeCalls[i].indexOf('update') >= 0) {
  1774 |                 updatesFound++;
  1775 |             }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1782, 'column': 8, 'index': 57338}","  1780 |
  1781 |     it('remove script component from entity during update stops updating the rest of the entity\'s scripts', function () {
> 1782 |         var e = new pc.Entity();
       |        ^ Global Variable
  1783 |         e.addComponent('script', {
  1784 |             enabled: true,
  1785 |             order: ['scriptA', 'destroyer', 'scriptB'],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1818, 'column': 8, 'index': 58466}","  1816 |         checkInitCall(e, 1, 'update destroyer');
  1817 |
> 1818 |         var updatesFound = 0;
       |        ^ Global Variable
  1819 |         for (var i = 2; i < window.initializeCalls.length; i++) {
  1820 |             if (window.initializeCalls[i].indexOf('update') >= 0) {
  1821 |                 updatesFound++;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1819, 'column': 13, 'index': 58501}","  1817 |
  1818 |         var updatesFound = 0;
> 1819 |         for (var i = 2; i < window.initializeCalls.length; i++) {
       |             ^ Global Variable
  1820 |             if (window.initializeCalls[i].indexOf('update') >= 0) {
  1821 |                 updatesFound++;
  1822 |             }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1829, 'column': 8, 'index': 58869}","  1827 |
  1828 |     it('remove script instance from script component during update keeps updating the rest of the entity\s scripts', function () {
> 1829 |         var e = new pc.Entity();
       |        ^ Global Variable
  1830 |         e.addComponent('script', {
  1831 |             enabled: true,
  1832 |             order: ['scriptA', 'destroyer', 'scriptB'],"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1864, 'column': 8, 'index': 59959}","  1862 |         expect(window.initializeCalls.length).to.equal(8);
  1863 |
> 1864 |         var idx = 0;
       |        ^ Global Variable
  1865 |         checkInitCall(e, idx++, 'update scriptA');
  1866 |         checkInitCall(e, idx++, 'update destroyer');
  1867 |         checkInitCall(e, idx++, 'disable scriptA');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/script/test_script_component.js,Global Variable,"{'line': 1877, 'column': 8, 'index': 60512}","  1875 |
  1876 |     it('destroying entity fires disable and destroy events on script instances', function () {
