file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/wakatime.test.js,Duplicate Assert,"{'line': 138, 'column': 4, 'index': 3543}","  136 |     await wakatime(req, res);
> 33 |     expect(parseArray(""a, b, c"")).toEqual([""a"", "" b"", "" c""]); // preserves spaces
     |           ^ Eager Test
  34 |     expect(parseArray("""")).toEqual([]);
  35 |     // @ts-ignore
  36 |     expect(parseArray(undefined)).toEqual([]);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 34, 'column': 11, 'index': 1044}","  32 |     expect(parseArray(""a,b,c"")).toEqual([""a"", ""b"", ""c""]);
  33 |     expect(parseArray(""a, b, c"")).toEqual([""a"", "" b"", "" c""]); // preserves spaces
> 34 |     expect(parseArray("""")).toEqual([]);
     |           ^ Eager Test
  35 |     // @ts-ignore
  36 |     expect(parseArray(undefined)).toEqual([]);
  37 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 36, 'column': 11, 'index': 1102}","  34 |     expect(parseArray("""")).toEqual([]);
  35 |     // @ts-ignore
> 36 |     expect(parseArray(undefined)).toEqual([]);
     |           ^ Eager Test
  37 |   });
  38 |
  39 |   it(""should test clampValue"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 40, 'column': 11, 'index': 1195}","  38 |
  39 |   it(""should test clampValue"", () => {
> 40 |     expect(clampValue(5, 1, 10)).toBe(5);
     |           ^ Eager Test
  41 |     expect(clampValue(0, 1, 10)).toBe(1);
  42 |     expect(clampValue(15, 1, 10)).toBe(10);
  43 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 41, 'column': 11, 'index': 1237}","  39 |   it(""should test clampValue"", () => {
  40 |     expect(clampValue(5, 1, 10)).toBe(5);
> 41 |     expect(clampValue(0, 1, 10)).toBe(1);
     |           ^ Eager Test
  42 |     expect(clampValue(15, 1, 10)).toBe(10);
  43 |
  44 |     // string inputs are coerced numerically by Math.min/Math.max"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 42, 'column': 11, 'index': 1279}","  40 |     expect(clampValue(5, 1, 10)).toBe(5);
  41 |     expect(clampValue(0, 1, 10)).toBe(1);
> 42 |     expect(clampValue(15, 1, 10)).toBe(10);
     |           ^ Eager Test
  43 |
  44 |     // string inputs are coerced numerically by Math.min/Math.max
  45 |     // @ts-ignore"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 46, 'column': 11, 'index': 1408}","  44 |     // string inputs are coerced numerically by Math.min/Math.max
  45 |     // @ts-ignore
> 46 |     expect(clampValue(""7"", 1, 10)).toBe(7);
     |           ^ Eager Test
  47 |
  48 |     // non-numeric and NaN fall back to min
  49 |     // @ts-ignore"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 50, 'column': 11, 'index': 1515}","  48 |     // non-numeric and NaN fall back to min
  49 |     // @ts-ignore
> 50 |     expect(clampValue(""abc"", 1, 10)).toBe(1);
     |           ^ Eager Test
  51 |     expect(clampValue(NaN, 2, 5)).toBe(2);
  52 |   });
  53 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 51, 'column': 11, 'index': 1561}","  49 |     // @ts-ignore
  50 |     expect(clampValue(""abc"", 1, 10)).toBe(1);
> 51 |     expect(clampValue(NaN, 2, 5)).toBe(2);
     |           ^ Eager Test
  52 |   });
  53 |
  54 |   it(""should test lowercaseTrim"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 55, 'column': 11, 'index': 1653}","  53 |
  54 |   it(""should test lowercaseTrim"", () => {
> 55 |     expect(lowercaseTrim(""  Hello World  "")).toBe(""hello world"");
     |           ^ Eager Test
  56 |     expect(lowercaseTrim(""already lower"")).toBe(""already lower"");
  57 |   });
  58 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 56, 'column': 11, 'index': 1719}","  54 |   it(""should test lowercaseTrim"", () => {
  55 |     expect(lowercaseTrim(""  Hello World  "")).toBe(""hello world"");
> 56 |     expect(lowercaseTrim(""already lower"")).toBe(""already lower"");
     |           ^ Eager Test
  57 |   });
  58 |
  59 |   it(""should test chunkArray"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 60, 'column': 11, 'index': 1831}","  58 |
  59 |   it(""should test chunkArray"", () => {
> 60 |     expect(chunkArray([1, 2, 3, 4, 5], 2)).toEqual([[1, 2], [3, 4], [5]]);
     |           ^ Eager Test
  61 |     expect(chunkArray([1, 2, 3, 4, 5], 1)).toEqual([[1], [2], [3], [4], [5]]);
  62 |     expect(chunkArray([1, 2, 3, 4, 5], 10)).toEqual([[1, 2, 3, 4, 5]]);
  63 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 61, 'column': 11, 'index': 1906}","  59 |   it(""should test chunkArray"", () => {
  60 |     expect(chunkArray([1, 2, 3, 4, 5], 2)).toEqual([[1, 2], [3, 4], [5]]);
> 61 |     expect(chunkArray([1, 2, 3, 4, 5], 1)).toEqual([[1], [2], [3], [4], [5]]);
     |           ^ Eager Test
  62 |     expect(chunkArray([1, 2, 3, 4, 5], 10)).toEqual([[1, 2, 3, 4, 5]]);
  63 |   });
  64 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 62, 'column': 11, 'index': 1985}","  60 |     expect(chunkArray([1, 2, 3, 4, 5], 2)).toEqual([[1, 2], [3, 4], [5]]);
  61 |     expect(chunkArray([1, 2, 3, 4, 5], 1)).toEqual([[1], [2], [3], [4], [5]]);
> 62 |     expect(chunkArray([1, 2, 3, 4, 5], 10)).toEqual([[1, 2, 3, 4, 5]]);
     |           ^ Eager Test
  63 |   });
  64 |
  65 |   it(""should test parseEmojis"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 67, 'column': 11, 'index': 2142}","  65 |   it(""should test parseEmojis"", () => {
  66 |     // unknown emoji name is stripped
> 67 |     expect(parseEmojis(""Hello :nonexistent:"")).toBe(""Hello "");
     |           ^ Eager Test
  68 |     // common emoji names should be replaced (at least token removed)
  69 |     const out = parseEmojis(""I :heart: OSS"");
  70 |     expect(out).not.toContain("":heart:"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 69, 'column': 16, 'index': 2280}","  67 |     expect(parseEmojis(""Hello :nonexistent:"")).toBe(""Hello "");
  68 |     // common emoji names should be replaced (at least token removed)
> 69 |     const out = parseEmojis(""I :heart: OSS"");
     |                ^ Eager Test
  70 |     expect(out).not.toContain("":heart:"");
  71 |     expect(out.startsWith(""I "")).toBe(true);
  72 |     expect(out.endsWith("" OSS"")).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 74, 'column': 17, 'index': 2460}","  72 |     expect(out.endsWith("" OSS"")).toBe(true);
  73 |
> 74 |     expect(() => parseEmojis("""")).toThrow(/parseEmoji/);
     |                 ^ Eager Test
  75 |     // @ts-ignore
  76 |     expect(() => parseEmojis()).toThrow(/parseEmoji/);
  77 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 76, 'column': 17, 'index': 2535}","  74 |     expect(() => parseEmojis("""")).toThrow(/parseEmoji/);
  75 |     // @ts-ignore
> 76 |     expect(() => parseEmojis()).toThrow(/parseEmoji/);
     |                 ^ Eager Test
  77 |   });
  78 |
  79 |   it(""should test dateDiff"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 82, 'column': 11, 'index': 2724}","  80 |     const a = new Date(""2020-01-01T00:10:00Z"");
  81 |     const b = new Date(""2020-01-01T00:00:00Z"");
> 82 |     expect(dateDiff(a, b)).toBe(10);
     |           ^ Eager Test
  83 |
  84 |     const c = new Date(""2020-01-01T00:00:00Z"");
  85 |     const d = new Date(""2020-01-01T00:10:30Z"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Eager Test,"{'line': 87, 'column': 11, 'index': 2890}","  85 |     const d = new Date(""2020-01-01T00:10:30Z"");
  86 |     // rounds to nearest minute
> 87 |     expect(dateDiff(c, d)).toBe(-10);
     |           ^ Eager Test
  88 |   });
  89 | });
  90 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 40, 'column': 38, 'index': 1222}","  38 |
  39 |   it(""should test clampValue"", () => {
> 40 |     expect(clampValue(5, 1, 10)).toBe(5);
     |                                      ^ Magic Number
  41 |     expect(clampValue(0, 1, 10)).toBe(1);
  42 |     expect(clampValue(15, 1, 10)).toBe(10);
  43 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 41, 'column': 38, 'index': 1264}","  39 |   it(""should test clampValue"", () => {
  40 |     expect(clampValue(5, 1, 10)).toBe(5);
> 41 |     expect(clampValue(0, 1, 10)).toBe(1);
     |                                      ^ Magic Number
  42 |     expect(clampValue(15, 1, 10)).toBe(10);
  43 |
  44 |     // string inputs are coerced numerically by Math.min/Math.max"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 42, 'column': 39, 'index': 1307}","  40 |     expect(clampValue(5, 1, 10)).toBe(5);
  41 |     expect(clampValue(0, 1, 10)).toBe(1);
> 42 |     expect(clampValue(15, 1, 10)).toBe(10);
     |                                       ^ Magic Number
  43 |
  44 |     // string inputs are coerced numerically by Math.min/Math.max
  45 |     // @ts-ignore"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 46, 'column': 40, 'index': 1437}","  44 |     // string inputs are coerced numerically by Math.min/Math.max
  45 |     // @ts-ignore
> 46 |     expect(clampValue(""7"", 1, 10)).toBe(7);
     |                                        ^ Magic Number
  47 |
  48 |     // non-numeric and NaN fall back to min
  49 |     // @ts-ignore"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 50, 'column': 42, 'index': 1546}","  48 |     // non-numeric and NaN fall back to min
  49 |     // @ts-ignore
> 50 |     expect(clampValue(""abc"", 1, 10)).toBe(1);
     |                                          ^ Magic Number
  51 |     expect(clampValue(NaN, 2, 5)).toBe(2);
  52 |   });
  53 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 51, 'column': 39, 'index': 1589}","  49 |     // @ts-ignore
  50 |     expect(clampValue(""abc"", 1, 10)).toBe(1);
> 51 |     expect(clampValue(NaN, 2, 5)).toBe(2);
     |                                       ^ Magic Number
  52 |   });
  53 |
  54 |   it(""should test lowercaseTrim"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/ops.test.js,Magic Number,"{'line': 82, 'column': 32, 'index': 2745}","  80 |     const a = new Date(""2020-01-01T00:10:00Z"");
  81 |     const b = new Date(""2020-01-01T00:00:00Z"");
> 82 |     expect(dateDiff(a, b)).toBe(10);
     |                                ^ Magic Number
  83 |
  84 |     const c = new Date(""2020-01-01T00:00:00Z"");
  85 |     const d = new Date(""2020-01-01T00:10:30Z"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/i18n.test.js,Lazy Test,"{'line': 9, 'column': 20, 'index': 300}","   7 |     const i18n = new I18n({
   8 |       locale: ""en"",
>  9 |       translations: statCardLocales({ name: ""Anurag Hazra"", apostrophe: ""s"" }),
     |                    ^ Lazy Test
  10 |     });
  11 |     expect(i18n.t(""statcard.title"")).toBe(""Anurag Hazra's GitHub Stats"");
  12 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/i18n.test.js,Lazy Test,"{'line': 17, 'column': 20, 'index': 584}","  15 |     const i18n = new I18n({
  16 |       locale: ""en"",
> 17 |       translations: statCardLocales({ name: ""Anurag Hazra"", apostrophe: ""s"" }),
     |                    ^ Lazy Test
  18 |     });
  19 |     expect(() => i18n.t(""statcard.title1"")).toThrow(
  20 |       ""statcard.title1 Translation string not found"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/i18n.test.js,Lazy Test,"{'line': 27, 'column': 20, 'index': 914}","  25 |     const i18n = new I18n({
  26 |       locale: ""asdf"",
> 27 |       translations: statCardLocales({ name: ""Anurag Hazra"", apostrophe: ""s"" }),
     |                    ^ Lazy Test
  28 |     });
  29 |     expect(() => i18n.t(""statcard.title"")).toThrow(
  30 |       ""'statcard.title' translation not found for locale 'asdf'"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Duplicate Assert,"{'line': 196, 'column': 4, 'index': 5348}","  194 |     await gist(req, res);
  195 |
> 196 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
      |    ^ Duplicate Assert
  197 |     expect(res.setHeader).toHaveBeenCalledWith(
  198 |       ""Cache-Control"",
  199 |       `max-age=${CACHE_TTL.GIST_CARD.DEFAULT}, ` +"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Duplicate Assert,"{'line': 197, 'column': 4, 'index': 5429}","  195 |
  196 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
> 197 |     expect(res.setHeader).toHaveBeenCalledWith(
      |    ^ Duplicate Assert
  198 |       ""Cache-Control"",
  199 |       `max-age=${CACHE_TTL.GIST_CARD.DEFAULT}, ` +
  200 |         `s-maxage=${CACHE_TTL.GIST_CARD.DEFAULT}, ` +"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Lazy Test,"{'line': 70, 'column': 6, 'index': 1784}","  68 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
  69 |     expect(res.send).toHaveBeenCalledWith(
> 70 |       renderGistCard({
     |      ^ Lazy Test
  71 |         name: gist_data.data.viewer.gist.files[0].name,
  72 |         nameWithOwner: `${gist_data.data.viewer.gist.owner.login}/${gist_data.data.viewer.gist.files[0].name}`,
  73 |         description: gist_data.data.viewer.gist.description,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Lazy Test,"{'line': 102, 'column': 6, 'index': 2839}","  100 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
  101 |     expect(res.send).toHaveBeenCalledWith(
> 102 |       renderGistCard(
      |      ^ Lazy Test
  103 |         {
  104 |           name: gist_data.data.viewer.gist.files[0].name,
  105 |           nameWithOwner: `${gist_data.data.viewer.gist.owner.login}/${gist_data.data.viewer.gist.files[0].name}`,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Lazy Test,"{'line': 129, 'column': 6, 'index': 3703}","  127 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
  128 |     expect(res.send).toHaveBeenCalledWith(
> 129 |       renderError({
      |      ^ Lazy Test
  130 |         message: 'Missing params ""id"" make sure you pass the parameters in URL',
  131 |         secondaryMessage: ""/api/gist?id=GIST_ID"",
  132 |         renderOptions: { show_repo_link: false },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Lazy Test,"{'line': 155, 'column': 6, 'index': 4413}","  153 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
  154 |     expect(res.send).toHaveBeenCalledWith(
> 155 |       renderError({ message: ""Gist not found"" }),
      |      ^ Lazy Test
  156 |     );
  157 |   });
  158 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/gist.test.js,Lazy Test,"{'line': 175, 'column': 6, 'index': 4896}","  173 |     expect(res.setHeader).toHaveBeenCalledWith(""Content-Type"", ""image/svg+xml"");
  174 |     expect(res.send).toHaveBeenCalledWith(
> 175 |       renderError({
      |      ^ Lazy Test
  176 |         message: ""Something went wrong"",
  177 |         secondaryMessage: ""Language not found"",
  178 |       }),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 10, 'column': 11, 'index': 259}","   8 | describe(""Test fmt.js"", () => {
   9 |   it(""kFormatter: should format numbers correctly by default"", () => {
> 10 |     expect(kFormatter(1)).toBe(1);
     |           ^ Eager Test
  11 |     expect(kFormatter(-1)).toBe(-1);
  12 |     expect(kFormatter(500)).toBe(500);
  13 |     expect(kFormatter(1000)).toBe(""1k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 11, 'column': 11, 'index': 294}","   9 |   it(""kFormatter: should format numbers correctly by default"", () => {
  10 |     expect(kFormatter(1)).toBe(1);
> 11 |     expect(kFormatter(-1)).toBe(-1);
     |           ^ Eager Test
  12 |     expect(kFormatter(500)).toBe(500);
  13 |     expect(kFormatter(1000)).toBe(""1k"");
  14 |     expect(kFormatter(1200)).toBe(""1.2k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 12, 'column': 11, 'index': 331}","  10 |     expect(kFormatter(1)).toBe(1);
  11 |     expect(kFormatter(-1)).toBe(-1);
> 12 |     expect(kFormatter(500)).toBe(500);
     |           ^ Eager Test
  13 |     expect(kFormatter(1000)).toBe(""1k"");
  14 |     expect(kFormatter(1200)).toBe(""1.2k"");
  15 |     expect(kFormatter(10000)).toBe(""10k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 13, 'column': 11, 'index': 370}","  11 |     expect(kFormatter(-1)).toBe(-1);
  12 |     expect(kFormatter(500)).toBe(500);
> 13 |     expect(kFormatter(1000)).toBe(""1k"");
     |           ^ Eager Test
  14 |     expect(kFormatter(1200)).toBe(""1.2k"");
  15 |     expect(kFormatter(10000)).toBe(""10k"");
  16 |     expect(kFormatter(12345)).toBe(""12.3k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 14, 'column': 11, 'index': 411}","  12 |     expect(kFormatter(500)).toBe(500);
  13 |     expect(kFormatter(1000)).toBe(""1k"");
> 14 |     expect(kFormatter(1200)).toBe(""1.2k"");
     |           ^ Eager Test
  15 |     expect(kFormatter(10000)).toBe(""10k"");
  16 |     expect(kFormatter(12345)).toBe(""12.3k"");
  17 |     expect(kFormatter(99900)).toBe(""99.9k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 15, 'column': 11, 'index': 454}","  13 |     expect(kFormatter(1000)).toBe(""1k"");
  14 |     expect(kFormatter(1200)).toBe(""1.2k"");
> 15 |     expect(kFormatter(10000)).toBe(""10k"");
     |           ^ Eager Test
  16 |     expect(kFormatter(12345)).toBe(""12.3k"");
  17 |     expect(kFormatter(99900)).toBe(""99.9k"");
  18 |     expect(kFormatter(9900000)).toBe(""9900k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 16, 'column': 11, 'index': 497}","  14 |     expect(kFormatter(1200)).toBe(""1.2k"");
  15 |     expect(kFormatter(10000)).toBe(""10k"");
> 16 |     expect(kFormatter(12345)).toBe(""12.3k"");
     |           ^ Eager Test
  17 |     expect(kFormatter(99900)).toBe(""99.9k"");
  18 |     expect(kFormatter(9900000)).toBe(""9900k"");
  19 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 17, 'column': 11, 'index': 542}","  15 |     expect(kFormatter(10000)).toBe(""10k"");
  16 |     expect(kFormatter(12345)).toBe(""12.3k"");
> 17 |     expect(kFormatter(99900)).toBe(""99.9k"");
     |           ^ Eager Test
  18 |     expect(kFormatter(9900000)).toBe(""9900k"");
  19 |   });
  20 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 18, 'column': 11, 'index': 587}","  16 |     expect(kFormatter(12345)).toBe(""12.3k"");
  17 |     expect(kFormatter(99900)).toBe(""99.9k"");
> 18 |     expect(kFormatter(9900000)).toBe(""9900k"");
     |           ^ Eager Test
  19 |   });
  20 |
  21 |   it(""kFormatter: should format numbers correctly with 0 decimal precision"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 22, 'column': 11, 'index': 726}","  20 |
  21 |   it(""kFormatter: should format numbers correctly with 0 decimal precision"", () => {
> 22 |     expect(kFormatter(1, 0)).toBe(""0k"");
     |           ^ Eager Test
  23 |     expect(kFormatter(-1, 0)).toBe(""-0k"");
  24 |     expect(kFormatter(500, 0)).toBe(""1k"");
  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 23, 'column': 11, 'index': 767}","  21 |   it(""kFormatter: should format numbers correctly with 0 decimal precision"", () => {
  22 |     expect(kFormatter(1, 0)).toBe(""0k"");
> 23 |     expect(kFormatter(-1, 0)).toBe(""-0k"");
     |           ^ Eager Test
  24 |     expect(kFormatter(500, 0)).toBe(""1k"");
  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");
  26 |     expect(kFormatter(1200, 0)).toBe(""1k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 24, 'column': 11, 'index': 810}","  22 |     expect(kFormatter(1, 0)).toBe(""0k"");
  23 |     expect(kFormatter(-1, 0)).toBe(""-0k"");
> 24 |     expect(kFormatter(500, 0)).toBe(""1k"");
     |           ^ Eager Test
  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");
  26 |     expect(kFormatter(1200, 0)).toBe(""1k"");
  27 |     expect(kFormatter(10000, 0)).toBe(""10k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 25, 'column': 11, 'index': 853}","  23 |     expect(kFormatter(-1, 0)).toBe(""-0k"");
  24 |     expect(kFormatter(500, 0)).toBe(""1k"");
> 25 |     expect(kFormatter(1000, 0)).toBe(""1k"");
     |           ^ Eager Test
  26 |     expect(kFormatter(1200, 0)).toBe(""1k"");
  27 |     expect(kFormatter(10000, 0)).toBe(""10k"");
  28 |     expect(kFormatter(12345, 0)).toBe(""12k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 26, 'column': 11, 'index': 897}","  24 |     expect(kFormatter(500, 0)).toBe(""1k"");
  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");
> 26 |     expect(kFormatter(1200, 0)).toBe(""1k"");
     |           ^ Eager Test
  27 |     expect(kFormatter(10000, 0)).toBe(""10k"");
  28 |     expect(kFormatter(12345, 0)).toBe(""12k"");
  29 |     expect(kFormatter(99000, 0)).toBe(""99k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 27, 'column': 11, 'index': 941}","  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");
  26 |     expect(kFormatter(1200, 0)).toBe(""1k"");
> 27 |     expect(kFormatter(10000, 0)).toBe(""10k"");
     |           ^ Eager Test
  28 |     expect(kFormatter(12345, 0)).toBe(""12k"");
  29 |     expect(kFormatter(99000, 0)).toBe(""99k"");
  30 |     expect(kFormatter(99900, 0)).toBe(""100k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 28, 'column': 11, 'index': 987}","  26 |     expect(kFormatter(1200, 0)).toBe(""1k"");
  27 |     expect(kFormatter(10000, 0)).toBe(""10k"");
> 28 |     expect(kFormatter(12345, 0)).toBe(""12k"");
     |           ^ Eager Test
  29 |     expect(kFormatter(99000, 0)).toBe(""99k"");
  30 |     expect(kFormatter(99900, 0)).toBe(""100k"");
  31 |     expect(kFormatter(9900000, 0)).toBe(""9900k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 29, 'column': 11, 'index': 1033}","  27 |     expect(kFormatter(10000, 0)).toBe(""10k"");
  28 |     expect(kFormatter(12345, 0)).toBe(""12k"");
> 29 |     expect(kFormatter(99000, 0)).toBe(""99k"");
     |           ^ Eager Test
  30 |     expect(kFormatter(99900, 0)).toBe(""100k"");
  31 |     expect(kFormatter(9900000, 0)).toBe(""9900k"");
  32 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 30, 'column': 11, 'index': 1079}","  28 |     expect(kFormatter(12345, 0)).toBe(""12k"");
  29 |     expect(kFormatter(99000, 0)).toBe(""99k"");
> 30 |     expect(kFormatter(99900, 0)).toBe(""100k"");
     |           ^ Eager Test
  31 |     expect(kFormatter(9900000, 0)).toBe(""9900k"");
  32 |   });
  33 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 31, 'column': 11, 'index': 1126}","  29 |     expect(kFormatter(99000, 0)).toBe(""99k"");
  30 |     expect(kFormatter(99900, 0)).toBe(""100k"");
> 31 |     expect(kFormatter(9900000, 0)).toBe(""9900k"");
     |           ^ Eager Test
  32 |   });
  33 |
  34 |   it(""kFormatter: should format numbers correctly with 1 decimal precision"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 35, 'column': 11, 'index': 1268}","  33 |
  34 |   it(""kFormatter: should format numbers correctly with 1 decimal precision"", () => {
> 35 |     expect(kFormatter(1, 1)).toBe(""0.0k"");
     |           ^ Eager Test
  36 |     expect(kFormatter(-1, 1)).toBe(""-0.0k"");
  37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 36, 'column': 11, 'index': 1311}","  34 |   it(""kFormatter: should format numbers correctly with 1 decimal precision"", () => {
  35 |     expect(kFormatter(1, 1)).toBe(""0.0k"");
> 36 |     expect(kFormatter(-1, 1)).toBe(""-0.0k"");
